,From,,To,Total,Total Per Hour,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
96,04/12/2023,10:45:00+01:00,2023-12-04T11:00:00+01:00,88,350,94.7,69,10,3,4,2,0
96,04/12/2023,11:00:00+01:00,2023-12-04T11:15:00+01:00,80,,85.4,58,14,2,4,2,0
96,04/12/2023,11:15:00+01:00,2023-12-04T11:30:00+01:00,79,,83.4,60,12,2,3,2,0
96,04/12/2023,11:30:00+01:00,2023-12-04T11:45:00+01:00,79,,83.8,60,10,2,4,3,0
96,04/12/2023,11:45:00+01:00,2023-12-04T12:00:00+01:00,72,310,76,56,11,2,2,1,0
96,04/12/2023,12:00:00+01:00,2023-12-04T12:15:00+01:00,54,,56.2,38,7,0,5,2,2
96,04/12/2023,12:15:00+01:00,2023-12-04T12:30:00+01:00,76,,83.4,59,7,2,6,2,0
96,04/12/2023,12:30:00+01:00,2023-12-04T12:45:00+01:00,72,,79.4,50,11,4,4,3,0
96,04/12/2023,12:45:00+01:00,2023-12-04T13:00:00+01:00,69,271,71.8,49,14,0,4,2,0
96,04/12/2023,13:00:00+01:00,2023-12-04T13:15:00+01:00,67,,72.7,53,7,1,5,1,0
96,04/12/2023,13:15:00+01:00,2023-12-04T13:30:00+01:00,69,,75.3,53,10,1,5,0,0
96,04/12/2023,13:30:00+01:00,2023-12-04T13:45:00+01:00,50,,55,38,6,2,3,1,0
96,04/12/2023,13:45:00+01:00,2023-12-04T14:00:00+01:00,68,254,73.8,48,9,4,3,4,0
96,04/12/2023,14:00:00+01:00,2023-12-04T14:15:00+01:00,78,,82.5,62,7,1,5,3,0
96,04/12/2023,14:15:00+01:00,2023-12-04T14:30:00+01:00,69,,75,51,11,2,4,1,0
96,04/12/2023,14:30:00+01:00,2023-12-04T14:45:00+01:00,74,,74.6,52,13,0,4,3,2
96,04/12/2023,14:45:00+01:00,2023-12-04T15:00:00+01:00,70,291,80,43,15,4,6,2,0
96,04/12/2023,15:00:00+01:00,2023-12-04T15:15:00+01:00,74,,76.2,53,14,0,4,3,0
96,04/12/2023,15:15:00+01:00,2023-12-04T15:30:00+01:00,58,,59.8,44,9,0,3,2,0
96,04/12/2023,15:30:00+01:00,2023-12-04T15:45:00+01:00,89,,97.4,66,12,2,7,2,0
96,04/12/2023,15:45:00+01:00,2023-12-04T16:00:00+01:00,73,294,76.3,52,10,1,5,5,0
96,04/12/2023,16:00:00+01:00,2023-12-04T16:15:00+01:00,86,,92.1,56,20,3,4,3,0
96,04/12/2023,16:15:00+01:00,2023-12-04T16:30:00+01:00,73,,77.6,53,9,0,7,4,0
96,04/12/2023,16:30:00+01:00,2023-12-04T16:45:00+01:00,89,,89.9,72,10,1,2,4,0
96,04/12/2023,16:45:00+01:00,2023-12-04T17:00:00+01:00,68,316,70.1,57,6,1,2,2,0
96,04/12/2023,17:00:00+01:00,2023-12-04T17:15:00+01:00,87,,93.7,75,4,1,6,1,0
96,04/12/2023,17:15:00+01:00,2023-12-04T17:30:00+01:00,75,,81.3,65,4,1,5,0,0
96,04/12/2023,17:30:00+01:00,2023-12-04T17:45:00+01:00,62,,68.4,46,7,2,5,2,0
96,04/12/2023,17:45:00+01:00,2023-12-04T18:00:00+01:00,55,279,52.6,49,2,0,0,4,0
96,04/12/2023,18:00:00+01:00,2023-12-04T18:15:00+01:00,76,,83.7,65,2,1,7,1,0
96,04/12/2023,18:15:00+01:00,2023-12-04T18:30:00+01:00,67,,73.1,53,4,3,4,3,0
96,04/12/2023,18:30:00+01:00,2023-12-04T18:45:00+01:00,64,,66,51,3,0,5,5,0
96,04/12/2023,18:45:00+01:00,2023-12-04T19:00:00+01:00,58,265,60.2,49,2,0,4,3,0
96,04/12/2023,19:00:00+01:00,2023-12-04T19:15:00+01:00,50,,54,44,2,0,4,0,0
96,04/12/2023,19:15:00+01:00,2023-12-04T19:30:00+01:00,59,,61.5,48,4,1,3,3,0
96,04/12/2023,19:30:00+01:00,2023-12-04T19:45:00+01:00,43,,48.3,36,2,1,4,0,0
96,04/12/2023,19:45:00+01:00,2023-12-04T20:00:00+01:00,53,205,57.7,46,1,1,4,1,0
96,04/12/2023,20:00:00+01:00,2023-12-04T20:15:00+01:00,43,,45.7,35,4,1,2,1,0
96,04/12/2023,20:15:00+01:00,2023-12-04T20:30:00+01:00,37,,39,33,2,0,2,0,0
96,04/12/2023,20:30:00+01:00,2023-12-04T20:45:00+01:00,29,,30.4,25,1,0,2,1,0
96,04/12/2023,20:45:00+01:00,2023-12-04T21:00:00+01:00,37,146,43,29,2,0,6,0,0
96,04/12/2023,21:00:00+01:00,2023-12-04T21:15:00+01:00,17,,22,12,0,0,5,0,0
96,04/12/2023,21:15:00+01:00,2023-12-04T21:30:00+01:00,39,,41.8,32,1,0,4,2,0
96,04/12/2023,21:30:00+01:00,2023-12-04T21:45:00+01:00,24,,26.4,20,0,0,3,1,0
96,04/12/2023,21:45:00+01:00,2023-12-04T22:00:00+01:00,22,102,25,18,1,0,3,0,0
96,04/12/2023,22:00:00+01:00,2023-12-04T22:15:00+01:00,21,,22.4,18,0,0,2,1,0
96,04/12/2023,22:15:00+01:00,2023-12-04T22:30:00+01:00,20,,24.3,16,0,1,3,0,0
96,04/12/2023,22:30:00+01:00,2023-12-04T22:45:00+01:00,22,,26.3,16,2,1,3,0,0
96,04/12/2023,22:45:00+01:00,2023-12-04T23:00:00+01:00,20,83,23,17,0,0,3,0,0
96,04/12/2023,23:00:00+01:00,2023-12-04T23:15:00+01:00,17,,17.4,15,0,0,1,1,0
96,04/12/2023,23:15:00+01:00,2023-12-04T23:30:00+01:00,16,,19.8,7,2,0,5,2,0
96,04/12/2023,23:30:00+01:00,2023-12-04T23:45:00+01:00,12,,14,8,2,0,2,0,0
96,04/12/2023,23:45:00+01:00,2023-12-05T00:00:00+01:00,11,56,11,10,1,0,0,0,0
96,05/12/2023,00:00:00+01:00,2023-12-05T00:15:00+01:00,6,,7,4,1,0,1,0,0
96,05/12/2023,00:15:00+01:00,2023-12-05T00:30:00+01:00,14,,14,14,0,0,0,0,0
96,05/12/2023,00:30:00+01:00,2023-12-05T00:45:00+01:00,16,,16,14,2,0,0,0,0
96,05/12/2023,00:45:00+01:00,2023-12-05T01:00:00+01:00,11,47,13.3,9,0,1,1,0,0
96,05/12/2023,01:00:00+01:00,2023-12-05T01:15:00+01:00,8,,7.4,5,2,0,0,1,0
96,05/12/2023,01:15:00+01:00,2023-12-05T01:30:00+01:00,7,,7,7,0,0,0,0,0
96,05/12/2023,01:30:00+01:00,2023-12-05T01:45:00+01:00,6,,7.3,5,0,1,0,0,0
96,05/12/2023,01:45:00+01:00,2023-12-05T02:00:00+01:00,10,31,10,9,1,0,0,0,0
96,05/12/2023,02:00:00+01:00,2023-12-05T02:15:00+01:00,6,,5.4,4,1,0,0,1,0
96,05/12/2023,02:15:00+01:00,2023-12-05T02:30:00+01:00,5,,5,5,0,0,0,0,0
96,05/12/2023,02:30:00+01:00,2023-12-05T02:45:00+01:00,2,,2,2,0,0,0,0,0
96,05/12/2023,02:45:00+01:00,2023-12-05T03:00:00+01:00,3,16,3,3,0,0,0,0,0
96,05/12/2023,03:00:00+01:00,2023-12-05T03:15:00+01:00,1,,1,1,0,0,0,0,0
96,05/12/2023,03:15:00+01:00,2023-12-05T03:30:00+01:00,3,,3,3,0,0,0,0,0
96,05/12/2023,03:30:00+01:00,2023-12-05T03:45:00+01:00,10,,9.4,5,4,0,0,1,0
96,05/12/2023,03:45:00+01:00,2023-12-05T04:00:00+01:00,7,21,8.3,4,2,1,0,0,0
96,05/12/2023,04:00:00+01:00,2023-12-05T04:15:00+01:00,8,,10.3,2,4,1,1,0,0
96,05/12/2023,04:15:00+01:00,2023-12-05T04:30:00+01:00,9,,11.6,3,4,2,0,0,0
96,05/12/2023,04:30:00+01:00,2023-12-05T04:45:00+01:00,15,,16,11,3,0,1,0,0
96,05/12/2023,04:45:00+01:00,2023-12-05T05:00:00+01:00,24,56,27.6,20,1,2,1,0,0
96,05/12/2023,05:00:00+01:00,2023-12-05T05:15:00+01:00,35,,37.6,27,6,2,0,0,0
96,05/12/2023,05:15:00+01:00,2023-12-05T05:30:00+01:00,39,,42.6,34,2,2,1,0,0
96,05/12/2023,05:30:00+01:00,2023-12-05T05:45:00+01:00,38,,40.6,33,3,2,0,0,0
96,05/12/2023,05:45:00+01:00,2023-12-05T06:00:00+01:00,55,167,56,51,3,0,1,0,0
96,05/12/2023,06:00:00+01:00,2023-12-05T06:15:00+01:00,60,,65.2,48,8,4,0,0,0
96,05/12/2023,06:15:00+01:00,2023-12-05T06:30:00+01:00,80,,81.2,67,7,0,3,3,0
96,05/12/2023,06:30:00+01:00,2023-12-05T06:45:00+01:00,60,,64.7,49,5,1,4,1,0
96,05/12/2023,06:45:00+01:00,2023-12-05T07:00:00+01:00,62,262,64.3,53,7,1,1,0,0
96,05/12/2023,07:00:00+01:00,2023-12-05T07:15:00+01:00,82,,87.8,59,13,2,5,3,0
96,05/12/2023,07:15:00+01:00,2023-12-05T07:30:00+01:00,72,,74,59,11,0,2,0,0
96,05/12/2023,07:30:00+01:00,2023-12-05T07:45:00+01:00,60,,63.7,46,9,1,3,1,0
96,05/12/2023,07:45:00+01:00,2023-12-05T08:00:00+01:00,80,294,86.7,57,14,3,4,2,0
96,05/12/2023,08:00:00+01:00,2023-12-05T08:15:00+01:00,82,,89.8,54,16,2,7,3,0
96,05/12/2023,08:15:00+01:00,2023-12-05T08:30:00+01:00,58,,65.6,42,9,2,5,0,0
96,05/12/2023,08:30:00+01:00,2023-12-05T08:45:00+01:00,70,,76,47,16,2,4,1,0
96,05/12/2023,08:45:00+01:00,2023-12-05T09:00:00+01:00,61,271,63.8,43,11,2,2,3,0
96,05/12/2023,09:00:00+01:00,2023-12-05T09:15:00+01:00,53,,63.3,34,9,1,9,0,0
96,05/12/2023,09:15:00+01:00,2023-12-05T09:30:00+01:00,63,,70.9,40,16,3,4,0,0
96,05/12/2023,09:30:00+01:00,2023-12-05T09:45:00+01:00,65,,75.2,45,11,4,5,0,0
96,05/12/2023,09:45:00+01:00,2023-12-05T10:00:00+01:00,67,248,80.9,41,12,5,8,1,0
96,05/12/2023,10:00:00+01:00,2023-12-05T10:15:00+01:00,76,,80.6,56,16,2,2,0,0
96,05/12/2023,10:15:00+01:00,2023-12-05T10:30:00+01:00,70,,73.8,50,13,0,5,2,0
96,05/12/2023,10:30:00+01:00,2023-12-05T10:45:00+01:00,63,,77.2,39,11,4,9,0,0
96,05/12/2023,10:45:00+01:00,2023-12-05T11:00:00+01:00,62,271,64.4,50,8,0,3,1,0
96,05/12/2023,11:00:00+01:00,2023-12-05T11:15:00+01:00,60,,68.3,40,12,1,7,0,0
96,05/12/2023,11:15:00+01:00,2023-12-05T11:30:00+01:00,70,,77.1,47,12,3,5,3,0
96,05/12/2023,11:30:00+01:00,2023-12-05T11:45:00+01:00,69,,75.1,45,17,3,3,0,1
96,05/12/2023,11:45:00+01:00,2023-12-05T12:00:00+01:00,64,263,75.9,37,14,7,4,2,0
96,05/12/2023,12:00:00+01:00,2023-12-05T12:15:00+01:00,61,,66.7,39,14,3,3,2,0
96,05/12/2023,12:15:00+01:00,2023-12-05T12:30:00+01:00,62,,65,43,13,2,2,0,2
96,05/12/2023,12:30:00+01:00,2023-12-05T12:45:00+01:00,57,,64.3,39,10,3,4,1,0
96,05/12/2023,12:45:00+01:00,2023-12-05T13:00:00+01:00,55,235,58.7,39,11,1,3,1,0
96,05/12/2023,13:00:00+01:00,2023-12-05T13:15:00+01:00,64,,71.3,46,11,1,6,0,0
96,05/12/2023,13:15:00+01:00,2023-12-05T13:30:00+01:00,59,,62.4,45,8,2,2,2,0
96,05/12/2023,13:30:00+01:00,2023-12-05T13:45:00+01:00,51,,55,35,12,0,4,0,0
96,05/12/2023,13:45:00+01:00,2023-12-05T14:00:00+01:00,68,242,69.5,48,14,1,2,3,0
96,05/12/2023,14:00:00+01:00,2023-12-05T14:15:00+01:00,72,,79,47,17,2,5,1,0
96,05/12/2023,14:15:00+01:00,2023-12-05T14:30:00+01:00,67,,71.3,50,13,1,3,0,0
96,05/12/2023,14:30:00+01:00,2023-12-05T14:45:00+01:00,87,,89.2,61,19,0,4,3,0
96,05/12/2023,14:45:00+01:00,2023-12-05T15:00:00+01:00,63,289,64.2,46,10,2,1,4,0
96,05/12/2023,15:00:00+01:00,2023-12-05T15:15:00+01:00,84,,88.8,60,16,0,6,2,0
96,05/12/2023,15:15:00+01:00,2023-12-05T15:30:00+01:00,84,,87.6,65,9,0,6,4,0
96,05/12/2023,15:30:00+01:00,2023-12-05T15:45:00+01:00,76,,81.8,57,9,2,5,3,0
96,05/12/2023,15:45:00+01:00,2023-12-05T16:00:00+01:00,71,315,75.1,57,7,1,4,2,0
96,05/12/2023,16:00:00+01:00,2023-12-05T16:15:00+01:00,81,,84.4,58,17,2,2,2,0
96,05/12/2023,16:15:00+01:00,2023-12-05T16:30:00+01:00,61,,62.5,46,9,1,2,3,0
96,05/12/2023,16:30:00+01:00,2023-12-05T16:45:00+01:00,77,,79.6,58,10,0,5,4,0
96,05/12/2023,16:45:00+01:00,2023-12-05T17:00:00+01:00,60,279,60.5,53,2,1,1,3,0
96,05/12/2023,17:00:00+01:00,2023-12-05T17:15:00+01:00,74,,79.3,67,2,1,4,0,0
96,05/12/2023,17:15:00+01:00,2023-12-05T17:30:00+01:00,67,,71.1,57,3,1,4,2,0
96,05/12/2023,17:30:00+01:00,2023-12-05T17:45:00+01:00,57,,62.4,45,5,0,6,1,0
96,05/12/2023,17:45:00+01:00,2023-12-05T18:00:00+01:00,83,281,89,76,1,0,6,0,0
96,05/12/2023,18:00:00+01:00,2023-12-05T18:15:00+01:00,62,,62.4,54,1,0,3,3,1
96,05/12/2023,18:15:00+01:00,2023-12-05T18:30:00+01:00,57,,60.3,52,2,1,2,0,0
96,05/12/2023,18:30:00+01:00,2023-12-05T18:45:00+01:00,72,,76.6,65,3,2,2,0,0
96,05/12/2023,18:45:00+01:00,2023-12-05T19:00:00+01:00,61,252,63.7,55,2,1,2,1,0
96,05/12/2023,19:00:00+01:00,2023-12-05T19:15:00+01:00,45,,49.4,36,3,0,5,1,0
96,05/12/2023,19:15:00+01:00,2023-12-05T19:30:00+01:00,53,,55,47,4,0,2,0,0
96,05/12/2023,19:30:00+01:00,2023-12-05T19:45:00+01:00,42,,44,38,2,0,2,0,0
96,05/12/2023,19:45:00+01:00,2023-12-05T20:00:00+01:00,70,210,76,60,4,0,6,0,0
96,05/12/2023,20:00:00+01:00,2023-12-05T20:15:00+01:00,48,,52,44,0,0,4,0,0
96,05/12/2023,20:15:00+01:00,2023-12-05T20:30:00+01:00,36,,37,34,1,0,1,0,0
96,05/12/2023,20:30:00+01:00,2023-12-05T20:45:00+01:00,34,,40,28,0,0,6,0,0
96,05/12/2023,20:45:00+01:00,2023-12-05T21:00:00+01:00,19,137,22,14,2,0,3,0,0
96,05/12/2023,21:00:00+01:00,2023-12-05T21:15:00+01:00,19,,23.7,11,2,1,4,1,0
96,05/12/2023,21:15:00+01:00,2023-12-05T21:30:00+01:00,20,,23.7,14,1,1,3,1,0
96,05/12/2023,21:30:00+01:00,2023-12-05T21:45:00+01:00,24,,27.8,16,1,0,5,2,0
96,05/12/2023,21:45:00+01:00,2023-12-05T22:00:00+01:00,16,79,18,13,1,0,2,0,0
96,05/12/2023,22:00:00+01:00,2023-12-05T22:15:00+01:00,13,,13,13,0,0,0,0,0
96,05/12/2023,22:15:00+01:00,2023-12-05T22:30:00+01:00,26,,30.2,16,1,0,6,3,0
96,05/12/2023,22:30:00+01:00,2023-12-05T22:45:00+01:00,11,,13.3,8,1,1,1,0,0
96,05/12/2023,22:45:00+01:00,2023-12-05T23:00:00+01:00,14,64,16,12,0,0,2,0,0
96,05/12/2023,23:00:00+01:00,2023-12-05T23:15:00+01:00,21,,23.7,15,2,1,2,1,0
96,05/12/2023,23:15:00+01:00,2023-12-05T23:30:00+01:00,13,,15,11,0,0,2,0,0
96,05/12/2023,23:30:00+01:00,2023-12-05T23:45:00+01:00,10,,12,8,0,0,2,0,0
96,05/12/2023,23:45:00+01:00,2023-12-06T00:00:00+01:00,14,58,14,14,0,0,0,0,0
96,06/12/2023,00:00:00+01:00,2023-12-06T00:15:00+01:00,9,,10.4,6,0,0,2,1,0
96,06/12/2023,00:15:00+01:00,2023-12-06T00:30:00+01:00,6,,7,4,1,0,1,0,0
96,06/12/2023,00:30:00+01:00,2023-12-06T00:45:00+01:00,4,,4,4,0,0,0,0,0
96,06/12/2023,00:45:00+01:00,2023-12-06T01:00:00+01:00,7,26,7,7,0,0,0,0,0
96,06/12/2023,01:00:00+01:00,2023-12-06T01:15:00+01:00,3,,3,3,0,0,0,0,0
96,06/12/2023,01:15:00+01:00,2023-12-06T01:30:00+01:00,5,,5,5,0,0,0,0,0
96,06/12/2023,01:30:00+01:00,2023-12-06T01:45:00+01:00,8,,8,5,3,0,0,0,0
96,06/12/2023,01:45:00+01:00,2023-12-06T02:00:00+01:00,4,20,4,2,2,0,0,0,0
96,06/12/2023,02:00:00+01:00,2023-12-06T02:15:00+01:00,3,,3,3,0,0,0,0,0
96,06/12/2023,02:15:00+01:00,2023-12-06T02:30:00+01:00,2,,2,1,1,0,0,0,0
96,06/12/2023,02:30:00+01:00,2023-12-06T02:45:00+01:00,6,,6,6,0,0,0,0,0
96,06/12/2023,02:45:00+01:00,2023-12-06T03:00:00+01:00,4,15,4,3,1,0,0,0,0
96,06/12/2023,03:00:00+01:00,2023-12-06T03:15:00+01:00,4,,4,4,0,0,0,0,0
96,06/12/2023,03:15:00+01:00,2023-12-06T03:30:00+01:00,11,,11,4,7,0,0,0,0
96,06/12/2023,03:30:00+01:00,2023-12-06T03:45:00+01:00,7,,7,6,1,0,0,0,0
96,06/12/2023,03:45:00+01:00,2023-12-06T04:00:00+01:00,12,34,13,8,3,0,1,0,0
96,06/12/2023,04:00:00+01:00,2023-12-06T04:15:00+01:00,15,,17.6,5,8,2,0,0,0
96,06/12/2023,04:15:00+01:00,2023-12-06T04:30:00+01:00,26,,27.3,14,11,1,0,0,0
96,06/12/2023,04:30:00+01:00,2023-12-06T04:45:00+01:00,23,,24.3,15,7,1,0,0,0
96,06/12/2023,04:45:00+01:00,2023-12-06T05:00:00+01:00,27,91,29.3,16,9,1,1,0,0
96,06/12/2023,05:00:00+01:00,2023-12-06T05:15:00+01:00,34,,38.9,23,7,3,1,0,0
96,06/12/2023,05:15:00+01:00,2023-12-06T05:30:00+01:00,32,,32.4,27,3,0,1,1,0
96,06/12/2023,05:30:00+01:00,2023-12-06T05:45:00+01:00,27,,29.6,19,6,2,0,0,0
96,06/12/2023,05:45:00+01:00,2023-12-06T06:00:00+01:00,66,159,69.4,56,4,2,2,2,0
96,06/12/2023,06:00:00+01:00,2023-12-06T06:15:00+01:00,51,,50.8,42,6,0,1,2,0
96,06/12/2023,06:15:00+01:00,2023-12-06T06:30:00+01:00,73,,73.2,57,10,2,0,4,0
96,06/12/2023,06:30:00+01:00,2023-12-06T06:45:00+01:00,64,,67.4,44,14,2,2,2,0
96,06/12/2023,06:45:00+01:00,2023-12-06T07:00:00+01:00,70,258,72,61,7,0,2,0,0
96,06/12/2023,07:00:00+01:00,2023-12-06T07:15:00+01:00,78,,83.7,51,19,3,3,2,0
96,06/12/2023,07:15:00+01:00,2023-12-06T07:30:00+01:00,69,,72,51,14,2,1,1,0
96,06/12/2023,07:30:00+01:00,2023-12-06T07:45:00+01:00,72,,78.6,49,17,2,4,0,0
96,06/12/2023,07:45:00+01:00,2023-12-06T08:00:00+01:00,78,297,81.2,55,15,0,5,3,0
96,06/12/2023,08:00:00+01:00,2023-12-06T08:15:00+01:00,60,,65.6,44,11,2,3,0,0
96,06/12/2023,08:15:00+01:00,2023-12-06T08:30:00+01:00,66,,77.2,41,15,4,6,0,0
96,06/12/2023,08:30:00+01:00,2023-12-06T08:45:00+01:00,52,,51.3,35,10,1,1,5,0
96,06/12/2023,08:45:00+01:00,2023-12-06T09:00:00+01:00,64,242,67.7,44,15,1,3,1,0
96,06/12/2023,09:00:00+01:00,2023-12-06T09:15:00+01:00,68,,71.6,49,9,0,6,4,0
96,06/12/2023,09:15:00+01:00,2023-12-06T09:30:00+01:00,86,,93.1,55,21,1,7,2,0
96,06/12/2023,09:30:00+01:00,2023-12-06T09:45:00+01:00,57,,60.7,45,7,1,3,1,0
96,06/12/2023,09:45:00+01:00,2023-12-06T10:00:00+01:00,65,276,74.6,46,9,4,5,1,0
96,06/12/2023,10:00:00+01:00,2023-12-06T10:15:00+01:00,66,,73.4,48,8,2,6,2,0
96,06/12/2023,10:15:00+01:00,2023-12-06T10:30:00+01:00,67,,75.9,45,13,5,3,1,0
96,06/12/2023,10:30:00+01:00,2023-12-06T10:45:00+01:00,63,,71,43,11,2,6,1,0
96,06/12/2023,10:45:00+01:00,2023-12-06T11:00:00+01:00,75,271,80.4,52,15,2,4,2,0
96,06/12/2023,11:00:00+01:00,2023-12-06T11:15:00+01:00,63,,67.9,39,16,1,5,1,1
96,06/12/2023,11:15:00+01:00,2023-12-06T11:30:00+01:00,62,,66.3,52,6,1,3,0,0
96,06/12/2023,11:30:00+01:00,2023-12-06T11:45:00+01:00,64,,69,47,11,2,3,1,0
96,06/12/2023,11:45:00+01:00,2023-12-06T12:00:00+01:00,46,235,49.6,36,7,2,1,0,0
96,06/12/2023,12:00:00+01:00,2023-12-06T12:15:00+01:00,46,,51.7,34,5,1,5,1,0
96,06/12/2023,12:15:00+01:00,2023-12-06T12:30:00+01:00,67,,69,35,13,2,6,11,0
96,06/12/2023,12:30:00+01:00,2023-12-06T12:45:00+01:00,52,,55.1,33,13,1,3,2,0
96,06/12/2023,12:45:00+01:00,2023-12-06T13:00:00+01:00,61,226,67.1,46,8,3,3,0,1
96,06/12/2023,13:00:00+01:00,2023-12-06T13:15:00+01:00,60,,65.4,41,11,2,4,2,0
96,06/12/2023,13:15:00+01:00,2023-12-06T13:30:00+01:00,53,,55.3,40,6,1,3,2,1
96,06/12/2023,13:30:00+01:00,2023-12-06T13:45:00+01:00,65,,72.9,50,8,3,4,0,0
96,06/12/2023,13:45:00+01:00,2023-12-06T14:00:00+01:00,64,242,66.4,40,20,0,3,1,0
96,06/12/2023,14:00:00+01:00,2023-12-06T14:15:00+01:00,77,,79.9,61,7,1,4,4,0
96,06/12/2023,14:15:00+01:00,2023-12-06T14:30:00+01:00,61,,65.8,43,9,2,4,3,0
96,06/12/2023,14:30:00+01:00,2023-12-06T14:45:00+01:00,52,,57.7,35,9,3,3,2,0
96,06/12/2023,14:45:00+01:00,2023-12-06T15:00:00+01:00,64,254,68,49,10,2,2,1,0
96,06/12/2023,15:00:00+01:00,2023-12-06T15:15:00+01:00,69,,72.4,53,10,2,2,2,0
96,06/12/2023,15:15:00+01:00,2023-12-06T15:30:00+01:00,74,,76.3,50,14,1,4,5,0
96,06/12/2023,15:30:00+01:00,2023-12-06T15:45:00+01:00,66,,67.4,49,14,0,2,1,0
96,06/12/2023,15:45:00+01:00,2023-12-06T16:00:00+01:00,69,278,72.4,59,3,4,0,3,0
96,06/12/2023,16:00:00+01:00,2023-12-06T16:15:00+01:00,62,,60,48,8,0,1,5,0
96,06/12/2023,16:15:00+01:00,2023-12-06T16:30:00+01:00,80,,84.7,53,13,1,7,6,0
96,06/12/2023,16:30:00+01:00,2023-12-06T16:45:00+01:00,58,,61.2,42,8,0,5,3,0
96,06/12/2023,16:45:00+01:00,2023-12-06T17:00:00+01:00,67,267,68.4,56,8,0,2,1,0
96,06/12/2023,17:00:00+01:00,2023-12-06T17:15:00+01:00,68,,70.2,59,2,0,4,3,0
96,06/12/2023,17:15:00+01:00,2023-12-06T17:30:00+01:00,49,,52.3,44,2,1,2,0,0
96,06/12/2023,17:30:00+01:00,2023-12-06T17:45:00+01:00,62,,65.2,54,0,0,5,3,0
96,06/12/2023,17:45:00+01:00,2023-12-06T18:00:00+01:00,57,236,57.9,49,1,1,2,4,0
96,06/12/2023,18:00:00+01:00,2023-12-06T18:15:00+01:00,59,,62.7,51,3,1,3,1,0
96,06/12/2023,18:15:00+01:00,2023-12-06T18:30:00+01:00,83,,87.8,72,3,0,6,2,0
96,06/12/2023,18:30:00+01:00,2023-12-06T18:45:00+01:00,54,,54.4,52,0,0,1,1,0
96,06/12/2023,18:45:00+01:00,2023-12-06T19:00:00+01:00,62,258,70.7,52,0,1,8,1,0
96,06/12/2023,19:00:00+01:00,2023-12-06T19:15:00+01:00,65,,70.4,57,0,2,4,2,0
96,06/12/2023,19:15:00+01:00,2023-12-06T19:30:00+01:00,44,,47.2,35,1,0,5,3,0
96,06/12/2023,19:30:00+01:00,2023-12-06T19:45:00+01:00,61,,63.8,54,1,0,4,2,0
96,06/12/2023,19:45:00+01:00,2023-12-06T20:00:00+01:00,48,218,52.6,43,1,2,2,0,0
96,06/12/2023,20:00:00+01:00,2023-12-06T20:15:00+01:00,36,,41.4,29,0,0,6,1,0
96,06/12/2023,20:15:00+01:00,2023-12-06T20:30:00+01:00,34,,37.8,27,0,0,5,2,0
96,06/12/2023,20:30:00+01:00,2023-12-06T20:45:00+01:00,47,,48.4,42,2,0,2,1,0
96,06/12/2023,20:45:00+01:00,2023-12-06T21:00:00+01:00,28,145,29,27,0,0,1,0,0
96,06/12/2023,21:00:00+01:00,2023-12-06T21:15:00+01:00,30,,34.4,23,1,0,5,1,0
96,06/12/2023,21:15:00+01:00,2023-12-06T21:30:00+01:00,25,,29,21,0,0,4,0,0
96,06/12/2023,21:30:00+01:00,2023-12-06T21:45:00+01:00,25,,28,21,1,0,3,0,0
96,06/12/2023,21:45:00+01:00,2023-12-06T22:00:00+01:00,26,106,31,19,2,0,5,0,0
96,06/12/2023,22:00:00+01:00,2023-12-06T22:15:00+01:00,16,,19.3,13,0,1,2,0,0
96,06/12/2023,22:15:00+01:00,2023-12-06T22:30:00+01:00,27,,29.7,22,1,1,2,1,0
96,06/12/2023,22:30:00+01:00,2023-12-06T22:45:00+01:00,19,,22,15,1,0,3,0,0
96,06/12/2023,22:45:00+01:00,2023-12-06T23:00:00+01:00,12,74,12,10,2,0,0,0,0
96,06/12/2023,23:00:00+01:00,2023-12-06T23:15:00+01:00,16,,15.4,13,2,0,0,1,0
96,06/12/2023,23:15:00+01:00,2023-12-06T23:30:00+01:00,7,,9,4,1,0,2,0,0
96,06/12/2023,23:30:00+01:00,2023-12-06T23:45:00+01:00,17,,18,16,0,0,1,0,0
96,06/12/2023,23:45:00+01:00,2023-12-07T00:00:00+01:00,15,55,18,10,2,0,3,0,0
96,07/12/2023,00:00:00+01:00,2023-12-07T00:15:00+01:00,6,,7.3,5,0,1,0,0,0
96,07/12/2023,00:15:00+01:00,2023-12-07T00:30:00+01:00,11,,12,9,1,0,1,0,0
96,07/12/2023,00:30:00+01:00,2023-12-07T00:45:00+01:00,7,,7,7,0,0,0,0,0
96,07/12/2023,00:45:00+01:00,2023-12-07T01:00:00+01:00,3,27,3,3,0,0,0,0,0
96,07/12/2023,01:00:00+01:00,2023-12-07T01:15:00+01:00,5,,5,5,0,0,0,0,0
96,07/12/2023,01:15:00+01:00,2023-12-07T01:30:00+01:00,0,,0,0,0,0,0,0,0
96,07/12/2023,01:30:00+01:00,2023-12-07T01:45:00+01:00,1,,1,1,0,0,0,0,0
96,07/12/2023,01:45:00+01:00,2023-12-07T02:00:00+01:00,1,7,2.3,0,0,1,0,0,0
96,07/12/2023,02:00:00+01:00,2023-12-07T02:15:00+01:00,6,,6,5,1,0,0,0,0
96,07/12/2023,02:15:00+01:00,2023-12-07T02:30:00+01:00,2,,2,2,0,0,0,0,0
