FromDate,FromTime,ToDate,ToTime,Total,Total Per Hour,pcu
07/12/2023,10:45,07/12/2023,11:00,78,299,81.9
07/12/2023,11:00,07/12/2023,11:15,66,,72.7
07/12/2023,11:15,07/12/2023,11:30,73,,78.1
07/12/2023,11:30,07/12/2023,11:45,64,,66.7
07/12/2023,11:45,07/12/2023,12:00,74,277,79.7
07/12/2023,12:00,07/12/2023,12:15,63,,77.1
07/12/2023,12:15,07/12/2023,12:30,65,,70.4
07/12/2023,12:30,07/12/2023,12:45,60,,64.3
07/12/2023,12:45,07/12/2023,13:00,68,256,72
07/12/2023,13:00,07/12/2023,13:15,64,,72.6
07/12/2023,13:15,07/12/2023,13:30,67,,72.4
07/12/2023,13:30,07/12/2023,13:45,60,,61.1
07/12/2023,13:45,07/12/2023,14:00,85,276,87
07/12/2023,14:00,07/12/2023,14:15,67,,74.9
07/12/2023,14:15,07/12/2023,14:30,73,,77.4
07/12/2023,14:30,07/12/2023,14:45,87,,93.3
07/12/2023,14:45,07/12/2023,15:00,71,298,77.3
07/12/2023,15:00,07/12/2023,15:15,84,,87.8
07/12/2023,15:15,07/12/2023,15:30,69,,71.7
07/12/2023,15:30,07/12/2023,15:45,71,,74.1
07/12/2023,15:45,07/12/2023,16:00,75,299,76.1
07/12/2023,16:00,07/12/2023,16:15,76,,79.1
07/12/2023,16:15,07/12/2023,16:30,93,,95.4
07/12/2023,16:30,07/12/2023,16:45,74,,74.2
07/12/2023,16:45,07/12/2023,17:00,62,305,67.3
07/12/2023,17:00,07/12/2023,17:15,83,,87
07/12/2023,17:15,07/12/2023,17:30,93,,96
07/12/2023,17:30,07/12/2023,17:45,82,,81.8
07/12/2023,17:45,07/12/2023,18:00,82,340,83.1
07/12/2023,18:00,07/12/2023,18:15,85,,87.4
07/12/2023,18:15,07/12/2023,18:30,77,,81.4
07/12/2023,18:30,07/12/2023,18:45,80,,84.3
07/12/2023,18:45,07/12/2023,19:00,84,326,89.4
07/12/2023,19:00,07/12/2023,19:15,78,,80.1
07/12/2023,19:15,07/12/2023,19:30,112,,121
07/12/2023,19:30,07/12/2023,19:45,80,,82.6
07/12/2023,19:45,07/12/2023,20:00,86,356,91.7
07/12/2023,20:00,07/12/2023,20:15,79,,81.2
07/12/2023,20:15,07/12/2023,20:30,66,,69.4
07/12/2023,20:30,07/12/2023,20:45,62,,64.5
07/12/2023,20:45,07/12/2023,21:00,58,265,61
07/12/2023,21:00,07/12/2023,21:15,46,,46.8
07/12/2023,21:15,07/12/2023,21:30,42,,47
07/12/2023,21:30,07/12/2023,21:45,38,,40.4
07/12/2023,21:45,07/12/2023,22:00,46,172,50
07/12/2023,22:00,07/12/2023,22:15,42,,46.3
07/12/2023,22:15,07/12/2023,22:30,38,,42
07/12/2023,22:30,07/12/2023,22:45,29,,31
07/12/2023,22:45,07/12/2023,23:00,24,133,27
07/12/2023,23:00,07/12/2023,23:15,16,,16.4
07/12/2023,23:15,07/12/2023,23:30,17,,20
07/12/2023,23:30,07/12/2023,23:45,34,,35.4
07/12/2023,23:45,08/12/2023,00:00,30,97,32
08/12/2023,00:00,08/12/2023,00:15,13,,14
08/12/2023,00:15,08/12/2023,00:30,24,,27
08/12/2023,00:30,08/12/2023,00:45,22,,22
08/12/2023,00:45,08/12/2023,01:00,20,79,20
08/12/2023,01:00,08/12/2023,01:15,19,,19.7
08/12/2023,01:15,08/12/2023,01:30,10,,10
08/12/2023,01:30,08/12/2023,01:45,11,,11
08/12/2023,01:45,08/12/2023,02:00,11,51,11
08/12/2023,02:00,08/12/2023,02:15,7,,7
08/12/2023,02:15,08/12/2023,02:30,4,,4
08/12/2023,02:30,08/12/2023,02:45,8,,8
08/12/2023,02:45,08/12/2023,03:00,10,29,11.3
08/12/2023,03:00,08/12/2023,03:15,9,,9
08/12/2023,03:15,08/12/2023,03:30,8,,9.3
08/12/2023,03:30,08/12/2023,03:45,6,,6
08/12/2023,03:45,08/12/2023,04:00,7,30,8
08/12/2023,04:00,08/12/2023,04:15,11,,11
08/12/2023,04:15,08/12/2023,04:30,11,,11
08/12/2023,04:30,08/12/2023,04:45,20,,20
08/12/2023,04:45,08/12/2023,05:00,17,59,19.6
08/12/2023,05:00,08/12/2023,05:15,24,,26
08/12/2023,05:15,08/12/2023,05:30,34,,33.4
08/12/2023,05:30,08/12/2023,05:45,39,,38.5
08/12/2023,05:45,08/12/2023,06:00,37,134,38
08/12/2023,06:00,08/12/2023,06:15,48,,51.3
08/12/2023,06:15,08/12/2023,06:30,53,,53.5
